"x","q","t","value","nu","backend"
-1.5,18.75,2.29166666666667,-8.49968192982915,6,"series_reference"
-1,18.75,2.29166666666667,-8.79008269697547,6,"series_reference"
-0.5,18.75,2.29166666666667,-8.84465915161323,6,"series_reference"
0,18.75,2.29166666666667,-8.66001089708853,6,"series_reference"
0.5,18.75,2.29166666666667,-8.23537956582414,6,"series_reference"
1,18.75,2.29166666666667,-7.57051407042215,6,"series_reference"
1.5,18.75,2.29166666666667,-6.67000342440553,6,"series_reference"
2,18.75,2.29166666666667,-5.55364530026403,6,"series_reference"
2.5,18.75,2.29166666666667,-4.26812795813114,6,"series_reference"
3,18.75,2.29166666666667,-2.89159068872785,6,"series_reference"
3.5,18.75,2.29166666666667,-1.52442949685213,6,"series_reference"
4,18.75,2.29166666666667,-0.267687000290451,6,"series_reference"
-4,20.8333333333333,2.29166666666667,-4.85088712560203,6,"series_reference"
-3.5,20.8333333333333,2.29166666666667,-5.85839825059323,6,"series_reference"
-3,20.8333333333333,2.29166666666667,-6.81254053760981,6,"series_reference"
-2.5,20.8333333333333,2.29166666666667,-7.65558969641235,6,"series_reference"
-2,20.8333333333333,2.29166666666667,-8.3384367183624,6,"series_reference"
-1.5,20.8333333333333,2.29166666666667,-8.82281754483409,6,"series_reference"
-1,20.8333333333333,2.29166666666667,-9.08754141309259,6,"series_reference"
-0.5,20.8333333333333,2.29166666666667,-9.12515382398747,6,"series_reference"
0,20.8333333333333,2.29166666666667,-8.93521545910765,6,"series_reference"
0.5,20.8333333333333,2.29166666666667,-8.51791134902947,6,"series_reference"
1,20.8333333333333,2.29166666666667,-7.87171801354121,6,"series_reference"
1.5,20.8333333333333,2.29166666666667,-6.9972068822074,6,"series_reference"
2,20.8333333333333,2.29166666666667,-5.90702062718146,6,"series_reference"
2.5,20.8333333333333,2.29166666666667,-4.63840490437267,6,"series_reference"
3,20.8333333333333,2.29166666666667,-3.26055677282097,6,"series_reference"
3.5,20.8333333333333,2.29166666666667,-1.8691895252432,6,"series_reference"
4,20.8333333333333,2.29166666666667,-0.567407526534394,6,"series_reference"
-4,22.9166666666667,2.29166666666667,-5.22280808627974,6,"series_reference"
-3.5,22.9166666666667,2.29166666666667,-6.23264516719294,6,"series_reference"
-3,22.9166666666667,2.29166666666667,-7.17562830249735,6,"series_reference"
-2.5,22.9166666666667,2.29166666666667,-7.99726979059303,6,"series_reference"
-2,22.9166666666667,2.29166666666667,-8.6521521106792,6,"series_reference"
-1.5,22.9166666666667,2.29166666666667,-9.10776512670057,6,"series_reference"
-1,22.9166666666667,2.29166666666667,-9.34827088851373,6,"series_reference"
-0.5,22.9166666666667,2.29166666666667,-9.37035654622782,6,"series_reference"
0,22.9166666666667,2.29166666666667,-9.17604407472388,6,"series_reference"
0.5,22.9166666666667,2.29166666666667,-8.76630756666165,6,"series_reference"
1,22.9166666666667,2.29166666666667,-8.13864155549621,6,"series_reference"
1.5,22.9166666666667,2.29166666666667,-7.29037464989531,6,"series_reference"
2,22.9166666666667,2.29166666666667,-6.22809310348205,6,"series_reference"
2.5,22.9166666666667,2.29166666666667,-4.98052979121193,6,"series_reference"
3,22.9166666666667,2.29166666666667,-3.60805864280297,6,"series_reference"
3.5,22.9166666666667,2.29166666666667,-2.20069572978182,6,"series_reference"
4,22.9166666666667,2.29166666666667,-0.861784181974112,6,"series_reference"
-4,25,2.29166666666667,-5.5713637209197,6,"series_reference"
-3.5,25,2.29166666666667,-6.57889073307046,6,"series_reference"
-3,25,2.29166666666667,-7.50765158841496,6,"series_reference"
-2.5,25,2.29166666666667,-8.30625441871466,6,"series_reference"
-2,25,2.29166666666667,-8.93311111556219,6,"series_reference"
-1.5,25,2.29166666666667,-9.36094030663086,6,"series_reference"
-1,25,2.29166666666667,-9.57868882983321,6,"series_reference"
-0.5,25,2.29166666666667,-9.58659848813673,6,"series_reference"
0,25,2.29166666666667,-9.3887265016016,6,"series_reference"
0.5,25,2.29166666666667,-8.98669103315247,6,"series_reference"
1,25,2.29166666666667,-8.37721470702098,6,"series_reference"
1.5,25,2.29166666666667,-7.55500556866984,6,"series_reference"
2,25,2.29166666666667,-6.52154188824378,6,"series_reference"
2.5,25,2.29166666666667,-5.29795052095879,6,"series_reference"
3,25,2.29166666666667,-3.93608747459121,6,"series_reference"
3.5,25,2.29166666666667,-2.51960673470367,6,"series_reference"
4,25,2.29166666666667,-1.15060665794586,6,"series_reference"
-4,0,2.5,-1.31013770841505,6,"series_reference"
-3.5,0,2.5,-1.55950743044698,6,"series_reference"
-3,0,2.5,-1.90459290083862,6,"series_reference"
-2.5,0,2.5,-2.30111532243584,6,"series_reference"
-2,0,2.5,-2.31359002986535,6,"series_reference"
-1.5,0,2.5,-2.4177736958026,6,"series_reference"
-1,0,2.5,-2.16840711259184,6,"series_reference"
-0.5,0,2.5,-1.66158426304635,6,"series_reference"
0,0,2.5,-0.960215307154455,6,"series_reference"
0.5,0,2.5,-0.155363527353403,6,"series_reference"
1,0,2.5,0.644589797873522,6,"series_reference"
1.5,0,2.5,1.31668381428322,6,"series_reference"
2,0,2.5,1.75007563807097,6,"series_reference"
2.5,0,2.5,2.01928082965031,6,"series_reference"
3,0,2.5,2.25650612275238,6,"series_reference"
3.5,0,2.5,2.51127332926345,6,"series_reference"
4,0,2.5,2.78351819301482,6,"series_reference"
-4,2.08333333333333,2.5,-1.93024894874684,6,"series_reference"
-3.5,2.08333333333333,2.5,-2.31700753455888,6,"series_reference"
-3,2.08333333333333,2.5,-2.80731926455284,6,"series_reference"
-2.5,2.08333333333333,2.5,-3.18032482615486,6,"series_reference"
-2,2.08333333333333,2.5,-3.62428021721935,6,"series_reference"
-1.5,2.08333333333333,2.5,-3.86938667578029,6,"series_reference"
-1,2.08333333333333,2.5,-3.93461956393832,6,"series_reference"
-0.5,2.08333333333333,2.5,-3.90132527098637,6,"series_reference"
0,2.08333333333333,2.5,-3.6149456618479,6,"series_reference"
0.5,2.08333333333333,2.5,-3.09279285745952,6,"series_reference"
1,2.08333333333333,2.5,-2.35353341260874,6,"series_reference"
1.5,2.08333333333333,2.5,-1.4741636150942,6,"series_reference"
2,2.08333333333333,2.5,-0.552382847898569,6,"series_reference"
2.5,2.08333333333333,2.5,0.321300765515538,6,"series_reference"
3,2.08333333333333,2.5,1.09279130863793,6,"series_reference"
3.5,2.08333333333333,2.5,1.74732877525776,6,"series_reference"
4,2.08333333333333,2.5,2.29436540507048,6,"series_reference"
-4,4.16666666666667,2.5,-2.25495734905749,6,"series_reference"
-3.5,4.16666666666667,2.5,-3.03413734243836,6,"series_reference"
-3,4.16666666666667,2.5,-3.64965437677724,6,"series_reference"
-2.5,4.16666666666667,2.5,-4.19270812807309,6,"series_reference"
-2,4.16666666666667,2.5,-4.71258231461685,6,"series_reference"
-1.5,4.16666666666667,2.5,-5.19087662767772,6,"series_reference"
-1,4.16666666666667,2.5,-5.53081773742984,6,"series_reference"
-0.5,4.16666666666667,2.5,-5.6579127152905,6,"series_reference"
0,4.16666666666667,2.5,-5.50112477778189,6,"series_reference"
0.5,4.16666666666667,2.5,-5.02741056589386,6,"series_reference"
1,4.16666666666667,2.5,-4.25033574755715,6,"series_reference"
1.5,4.16666666666667,2.5,-3.23748969349204,6,"series_reference"
2,4.16666666666667,2.5,-2.09423772195733,6,"series_reference"
2.5,4.16666666666667,2.5,-0.938144525214231,6,"series_reference"
3,4.16666666666667,2.5,0.132142527487909,6,"series_reference"
3.5,4.16666666666667,2.5,1.05834028312033,6,"series_reference"
4,4.16666666666667,2.5,1.82307335124871,6,"series_reference"
-4,6.25,2.5,-2.86649134274152,6,"series_reference"
-3.5,6.25,2.5,-3.7103696455892,6,"series_reference"
-3,6.25,2.5,-4.31621072835622,6,"series_reference"
-2.5,6.25,2.5,-5.10571281608392,6,"series_reference"
-2,6.25,2.5,-5.76115181912455,6,"series_reference"
-1.5,6.25,2.5,-6.34852087992749,6,"series_reference"
-1,6.25,2.5,-6.76708937123837,6,"series_reference"
-0.5,6.25,2.5,-6.93605303712375,6,"series_reference"
0,6.25,2.5,-6.79536541510237,6,"series_reference"
0.5,6.25,2.5,-6.32088017089114,6,"series_reference"
1,6.25,2.5,-5.52775070610646,6,"series_reference"
1.5,6.25,2.5,-4.46986466637535,6,"series_reference"
2,6.25,2.5,-3.23613957751174,6,"series_reference"
2.5,6.25,2.5,-1.93840162963434,6,"series_reference"
3,6.25,2.5,-0.68799675810642,6,"series_reference"
3.5,6.25,2.5,0.429579854925123,6,"series_reference"
4,6.25,2.5,1.36855008200733,6,"series_reference"
-4,8.33333333333333,2.5,-3.44698012125829,6,"series_reference"
-3.5,8.33333333333333,2.5,-4.22276080747329,6,"series_reference"
-3,8.33333333333333,2.5,-5.06857969792327,6,"series_reference"
-2.5,8.33333333333333,2.5,-5.87759820811999,6,"series_reference"
-2,8.33333333333333,2.5,-6.63849195721746,6,"series_reference"
-1.5,8.33333333333333,2.5,-7.28136560794537,6,"series_reference"
-1,8.33333333333333,2.5,-7.71808078635368,6,"series_reference"
-0.5,8.33333333333333,2.5,-7.87954109592693,6,"series_reference"
0,8.33333333333333,2.5,-7.72957812219425,6,"series_reference"
0.5,8.33333333333333,2.5,-7.25504395094886,6,"series_reference"
1,8.33333333333333,2.5,-6.46693416582788,6,"series_reference"
1.5,8.33333333333333,2.5,-5.4042504565316,6,"series_reference"
2,8.33333333333333,2.5,-4.13803846592151,6,"series_reference"
2.5,8.33333333333333,2.5,-2.76768757003564,6,"series_reference"
3,8.33333333333333,2.5,-1.40484103347226,6,"series_reference"
3.5,8.33333333333333,2.5,-0.14961000389653,6,"series_reference"
4,8.33333333333333,2.5,0.929779363179478,6,"series_reference"
-4,10.4166666666667,2.5,-3.99653618667961,6,"series_reference"
-3.5,10.4166666666667,2.5,-4.84732312851269,6,"series_reference"
-3,10.4166666666667,2.5,-5.75259851332889,6,"series_reference"
-2.5,10.4166666666667,2.5,-6.61720549000783,6,"series_reference"
-2,10.4166666666667,2.5,-7.40794365656512,6,"series_reference"
-1.5,10.4166666666667,2.5,-8.04828578677953,6,"series_reference"
-1,10.4166666666667,2.5,-8.46322819768983,6,"series_reference"
-0.5,10.4166666666667,2.5,-8.60304657261458,6,"series_reference"
0,10.4166666666667,2.5,-8.44236683039506,6,"series_reference"
0.5,10.4166666666667,2.5,-7.97210548280228,6,"series_reference"
1,10.4166666666667,2.5,-7.19884312416969,6,"series_reference"
1.5,10.4166666666667,2.5,-6.14967128802324,6,"series_reference"
2,10.4166666666667,2.5,-4.87995937326381,6,"series_reference"
2.5,10.4166666666667,2.5,-3.47542412628234,6,"series_reference"
3,10.4166666666667,2.5,-2.0423311818727,6,"series_reference"
3.5,10.4166666666667,2.5,-0.687172256779281,6,"series_reference"
4,10.4166666666667,2.5,0.505835217248691,6,"series_reference"
-4,12.5,2.5,-4.51553914472342,6,"series_reference"
-3.5,12.5,2.5,-5.42586158799556,6,"series_reference"
-3,12.5,2.5,-6.34451272212795,6,"series_reference"
-2.5,12.5,2.5,-7.26492872061077,6,"series_reference"
-2,12.5,2.5,-8.0578722547086,6,"series_reference"
-1.5,12.5,2.5,-8.67713293683484,6,"series_reference"
-1,12.5,2.5,-9.06289728398315,6,"series_reference"
-0.5,12.5,2.5,-9.17949890045985,6,"series_reference"
0,12.5,2.5,-9.0092604546417,6,"series_reference"
0.5,12.5,2.5,-8.54559822760208,6,"series_reference"
1,12.5,2.5,-7.79150657044325,6,"series_reference"
1.5,12.5,2.5,-6.76480061590857,6,"series_reference"
2,12.5,2.5,-5.50753274651393,6,"series_reference"
2.5,12.5,2.5,-4.09211436957722,6,"series_reference"
3,12.5,2.5,-2.61677166588293,6,"series_reference"
3.5,12.5,2.5,-1.18916747483839,6,"series_reference"
4,12.5,2.5,0.0958840703898964,6,"series_reference"
-4,14.5833333333333,2.5,-4.9346081694748,6,"series_reference"
-3.5,14.5833333333333,2.5,-5.96030121222823,6,"series_reference"
-3,14.5833333333333,2.5,-6.91400575421825,6,"series_reference"
-2.5,14.5833333333333,2.5,-7.82762892626211,6,"series_reference"
-2,14.5833333333333,2.5,-8.61174754445236,6,"series_reference"
-1.5,14.5833333333333,2.5,-9.20223384820068,6,"series_reference"
-1,14.5833333333333,2.5,-9.55756808051236,6,"series_reference"
-0.5,14.5833333333333,2.5,-9.65198728222196,6,"series_reference"
0,14.5833333333333,2.5,-9.47365260159578,6,"series_reference"
0.5,14.5833333333333,2.5,-9.01772507247503,6,"series_reference"
1,14.5833333333333,2.5,-8.28460768262662,6,"series_reference"
1.5,14.5833333333333,2.5,-7.28485296822593,6,"series_reference"
2,14.5833333333333,2.5,-6.04928842946454,6,"series_reference"
2.5,14.5833333333333,2.5,-4.63792191483325,6,"series_reference"
3,14.5833333333333,2.5,-3.13975123772954,6,"series_reference"
3.5,14.5833333333333,2.5,-1.66030922995082,6,"series_reference"
4,14.5833333333333,2.5,-0.300818729301357,6,"series_reference"
-4,16.6666666666667,2.5,-5.41226630702621,6,"series_reference"
-3.5,16.6666666666667,2.5,-6.42966651645263,6,"series_reference"
-3,16.6666666666667,2.5,-7.42527582840826,6,"series_reference"
-2.5,16.6666666666667,2.5,-8.33012357398656,6,"series_reference"
-2,16.6666666666667,2.5,-9.08902936895398,6,"series_reference"
-1.5,16.6666666666667,2.5,-9.64816384367122,6,"series_reference"
-1,16.6666666666667,2.5,-9.97378898146397,6,"series_reference"
-0.5,16.6666666666667,2.5,-10.0477142176268,6,"series_reference"
0,16.6666666666667,2.5,-9.86252216463425,6,"series_reference"
0.5,16.6666666666667,2.5,-9.41487481472731,6,"series_reference"
1,16.6666666666667,2.5,-8.7033036029859,6,"series_reference"
1.5,16.6666666666667,2.5,-7.73264262202882,6,"series_reference"
2,16.6666666666667,2.5,-6.52427166298303,6,"series_reference"
2.5,16.6666666666667,2.5,-5.12686891282766,6,"series_reference"
3,16.6666666666667,2.5,-3.6197874526491,6,"series_reference"
3.5,16.6666666666667,2.5,-2.10432385329544,6,"series_reference"
4,16.6666666666667,2.5,-0.6849355461269,6,"series_reference"
-4,18.75,2.5,-5.85844957367065,6,"series_reference"
-3.5,18.75,2.5,-6.89210527486907,6,"series_reference"
-3,18.75,2.5,-7.88558683191226,6,"series_reference"
-2.5,18.75,2.5,-8.77416179901453,6,"series_reference"
-2,18.75,2.5,-9.50485106008724,6,"series_reference"
-1.5,18.75,2.5,-10.0323059435092,6,"series_reference"
-1,18.75,2.5,-10.3296451920482,6,"series_reference"
-0.5,18.75,2.5,-10.3847233090658,6,"series_reference"
0,18.75,2.5,-10.1937373093137,6,"series_reference"
0.5,18.75,2.5,-9.75461708551453,6,"series_reference"
1,18.75,2.5,-9.0645344035724,6,"series_reference"
1.5,18.75,2.5,-8.12379411208553,6,"series_reference"
2,18.75,2.5,-6.94583085148859,6,"series_reference"
2.5,18.75,2.5,-5.56909704715459,6,"series_reference"
3,18.75,2.5,-4.06331474044826,6,"series_reference"
3.5,18.75,2.5,-2.52420059775853,6,"series_reference"
4,18.75,2.5,-1.05705470499917,6,"series_reference"
-4,20.8333333333333,2.5,-6.27518677580002,6,"series_reference"
-3.5,20.8333333333333,2.5,-7.31675080335779,6,"series_reference"
-3,20.8333333333333,2.5,-8.30168650330694,6,"series_reference"
-2.5,20.8333333333333,2.5,-9.1694937512449,6,"series_reference"
-2,20.8333333333333,2.5,-9.87071191685349,6,"series_reference"
-1.5,20.8333333333333,2.5,-10.3670412353148,6,"series_reference"
-1,20.8333333333333,2.5,-10.6377427428806,6,"series_reference"
-0.5,20.8333333333333,2.5,-10.6755658639521,6,"series_reference"
0,20.8333333333333,2.5,-10.4797197488626,6,"series_reference"
0.5,20.8333333333333,2.5,-10.0492184119942,6,"series_reference"
1,20.8333333333333,2.5,-9.38023377149767,6,"series_reference"
1.5,20.8333333333333,2.5,-8.46946781289698,6,"series_reference"
2,20.8333333333333,2.5,-7.32368233010469,6,"series_reference"
2.5,20.8333333333333,2.5,-5.97217762880106,6,"series_reference"
3,20.8333333333333,2.5,-4.47530889408495,6,"series_reference"
3.5,20.8333333333333,2.5,-2.9223703044828,6,"series_reference"
4,20.8333333333333,2.5,-1.4176993519158,6,"series_reference"
-4,22.9166666666667,2.5,-6.66463656078639,6,"series_reference"
-3.5,22.9166666666667,2.5,-7.70761368841554,6,"series_reference"
-3,22.9166666666667,2.5,-8.67952668942378,6,"series_reference"
-2.5,22.9166666666667,2.5,-9.52393146916839,6,"series_reference"
-2,22.9166666666667,2.5,-10.1953508764181,6,"series_reference"
-1.5,22.9166666666667,2.5,-10.661569874901,6,"series_reference"
-1,22.9166666666667,2.5,-10.9072571228935,6,"series_reference"
-0.5,22.9166666666667,2.5,-10.929311669789,6,"series_reference"
0,22.9166666666667,2.5,-10.7294398563537,6,"series_reference"
0.5,22.9166666666667,2.5,-10.3075633420773,6,"series_reference"
1,22.9166666666667,2.5,-9.65910825877496,6,"series_reference"
1.5,22.9166666666667,2.5,-8.77790329719776,6,"series_reference"
2,22.9166666666667,2.5,-7.66511728128551,6,"series_reference"
2.5,22.9166666666667,2.5,-6.34191470115255,6,"series_reference"
3,22.9166666666667,2.5,-4.85969771552019,6,"series_reference"
3.5,22.9166666666667,2.5,-3.30083565901446,6,"series_reference"
4,22.9166666666667,2.5,-1.76733624353812,6,"series_reference"
-4,25,2.5,-7.02898214862717,6,"series_reference"
-3.5,25,2.5,-8.06840307224055,6,"series_reference"
-3,25,2.5,-9.02419361570902,6,"series_reference"
-2.5,25,2.5,-9.84368877521941,6,"series_reference"
-2,25,2.5,-10.4854864634083,6,"series_reference"
-1.5,25,2.5,-10.9227818376873,6,"series_reference"
-1,25,2.5,-11.1450451100142,6,"series_reference"
-0.5,25,2.5,-11.1527189699939,6,"series_reference"
0,25,2.5,-10.9495735606784,6,"series_reference"
